query,answer,image,image_path,sub_queries
What type of ball is in the Liga Nacional de Fútbol de Puerto Rico logo?,soccer,3b7dd8b73948f3dceff74f6f2b4a6de0,3b7dd8b73948f3dceff74f6f2b4a6de0.jpg,Liga Nacional de Fútbol de Puerto Rico| logo| type of ball
What is on the shirt of The Great Khali?,ribbon,b22d98409a61713661c1071b05dcbab8,b22d98409a61713661c1071b05dcbab8.jpg,The Great Khali| shirt
What is Chris Benoit wearing on his chest?,nothing,ccb88c88d164154335f30f6c39b363c6,ccb88c88d164154335f30f6c39b363c6.jpg,Chris Benoit| wearing| chest
Is River of Wine based in America or Asia?,asia,a6829966713a0ff17747fd677c81ed47,94c7fea8111c1e7be8a67201f3503c3b.PNG,River of Wine| based in America| based in Asia
What kind of stick is Eric Boguniecki holding?,hockey,1c07ac1fe48a55e812a1bc79fa93db77,e518bd3498229701912731c3ca4d7e5f.jpg,Eric Boguniecki| stick
"In the poster for Hot Fuzz, what is in the hands of the person on the left?",guns,b41703e0820229bfb7da27e20b11c66e,b41703e0820229bfb7da27e20b11c66e.jpg,poster| Hot Fuzz| person on the left| hands
What yellow assistance item is located just inside the door of the Gillig Low Floor?,handrail,17726b687f67c2d4bfcfe90a21674919,a95694ae26db8530141b6a39d1b9c157.jpg,yellow assistance item| Gillig Low Floor| door
What is the silver thing that is latched onto the tank in Diesel fuel?,lock,74fcd61e28f852ab05a894a50a199683,11784043f7740096fb6ae69de282bdec.jpg,silver thing| latched onto tank| Diesel fuel
What color besides blue makes up the logo for the 2011 New Hampshire Wildcats football team?,white,98d9514760c7e4e3fe4b53c204c15d90,a5fc7aa9b3c87de21381d5237523797c.jpg,logo| 2011 New Hampshire Wildcats football team| color
How many jerseys were available for St. Louis Rams in season 2001?,two,6a2d958e4ae06afdcbc23a26d985e93b,80c6d9c1393c4b10eacaf9b1cc344d07.PNG,jerseys| St. Louis Rams| season 2001
What brand of shirt is Nicola Caccia wearing?,puma,2a7739ad645a1fc841244ccd8c4b4ee0,897da25f5a40774226043fa45caf078e.jpg,Nicola Caccia| brand| shirt
What is the center object pictured here that is related to  Goran Vlaović?,medal,43ca9347d19ca6c43373693827521011,f8b3832323489f8e408c55e89cdf6521.jpg,center object| Goran Vlaović
What color is the tie that Kennet Andersson is wearing?,black,b019d3b4db531e06efd5201123aa07aa,0032a8b8b3915ac99fbc04aa70dd1a54.jpg,Kennet Andersson| tie| color
What kind of hat is the Leigh Centurions mascot wearing?,galea,ffc67692ad16c38b969402d9ae187856,b8293897e5803087d754e05167e965b0.jpg,Leigh Centurions| mascot| hat
How many people are playing the board game on the table?,four,39dc497d36478b0d0d2cacd9bd0f9ea9,699da80420cffc992ad71c06ffdbafd8.JPG,board game| table| number of people
Are Simon & Garfunkel playing outdoors in this picture?,yes,9e972f19ba7f2b583674b48d36399325,1a32c52f276b899339fab1ba9e1481e2.jpg,Simon & Garfunkel| outdoors| picture
What is located in the middle of the white circle with a blue cross on the Queensland flag?,crown,f6909224eb6c005422b55367e78a299c,f6909224eb6c005422b55367e78a299c.jpg,Queensland flag| white circle| blue cross| middle element
What shape is encasing the bird on the flag of Western Australia?,circle,4fbb7040e9dc9f3b5677f20a71ca72bb,4fbb7040e9dc9f3b5677f20a71ca72bb.jpg,flag| Western Australia| bird| shape
What is Erfan Zeneli chasing?,ball,a9957e3d1171e055b782469ffef573cf,2dfcb50ae5cafb737e953a50d67e346b.jpg,Erfan Zeneli| chasing
What is Mike Havenaar wearing on his hands?,gloves,b275623ac6c692f19d4dad4956f9d662,230a4474ff09dbf8c5b40daeb6474ccd.jpg,Mike Havenaar| wearing| hands
Does Gideon Baah have facial hair?,yes,02947322506f5f839b394c2015c333ec,14af7ecc7680f8d41b7465c442cbab09.jpg,Gideon Baah| facial hair
What is Tapio Heikkila wearing on his wrists?,wristbands,c920d083a4855154f28df2bfe12e51fd,453ad18ad846e855c8a09de710ee13f9.jpg,Tapio Heikkila| wrists
What type of facial hair does Omar Jama have?,moustache,e200f1aaa31bbebb1844ee7304c649ca,2fdf42c5645c1dbe61ee27d23e95ed76.jpg,Omar Jama| facial hair
What is the pattern on the ground below Mario in The Adventures of Super Mario Bros. 3?,checkered,b80563f8de9860ca5d5b99d287280077,b80563f8de9860ca5d5b99d287280077.jpg,pattern| ground| Mario| The Adventures of Super Mario Bros. 3
What color is Bowser (character)'s hair?,red,2a9670077e3ad8d5dd25a782f877d5a9,2a9670077e3ad8d5dd25a782f877d5a9.jpg,Bowser (character)| hair color
What is on the trophy that Tom Quealy is holding?,ribbon,6b076a5444f673d7c6b364e7d93f4f89,60145e01d2cd11bb41788025952e8da0.jpg,trophy| Tom Quealy
What type of jewelry is featured in this ad for Army Wives?,ring,0400e8dd0fb939a72f34f1b75c8265f8,0400e8dd0fb939a72f34f1b75c8265f8.jpg,jewelry| ad| Army Wives
What kind of shirt is the girl wearing on the cover of The Hate U Give (film)?,red,7a0565156ada0c0320fba7a4b83439c9,7a0565156ada0c0320fba7a4b83439c9.jpg,cover| The Hate U Give (film)| shirt| girl
What is the large object in the middle left of Aria (manga)?,windmill,adf9637a449938d75d8d4a0c69edd4bd,adf9637a449938d75d8d4a0c69edd4bd.jpg,large object| Aria (manga)
How many red stripes are in the Bank of America Stadium logo?,eight,0af43d695e0fa436b1c1dfc150d48182,3b90ef1da4c93d9c02d3f16e191659a2.jpg,Bank of America Stadium| logo| red stripes
How many women are on the poster for The Wolverine (film)?,two,125f89b37bec989af6a4ff6a60faeb1c,125f89b37bec989af6a4ff6a60faeb1c.jpg,poster| The Wolverine (film)| women
What logo is on the pants of Courtney Okolo?,nike,b6bcedc1b0be14736478c74aa08cad71,343a896afa24a72e36ec6aa909b7a059.jpg,Courtney Okolo| logo| pants
In the midst of what action is Shaunae Miller-Uibo immortalised?,running,163c5da52cdf757029aee90ad6f96317,163c5da52cdf757029aee90ad6f96317.jpg,Shaunae Miller-Uibo| action
What leg is off the ground in this photo of Olha Zemylak,right,9a8b3879828e92b95b6c478db65a58e9,116b1e5556c2f3c1f9732f7d0c20e9f1.jpg,photo| Olha Zemylak| leg
What is Chrisann Gordon holding in her right hand?,baton,d5b43ca18a2c78f27ade50d5eb8c6b01,d5b43ca18a2c78f27ade50d5eb8c6b01.jpg,Chrisann Gordon| right hand| holding
What is Morgan Mitchell running on?,track,81f60493e2fd56d3616585aecbb28013,81f60493e2fd56d3616585aecbb28013.jpg,Morgan Mitchell| running
What position are Gary Zukav's hands in?,folded,a13181b92f041a81f4dcb5d02cb19b32,f0c8de09b794cbd93b77203bd495fa81.jpg,Gary Zukav | hands | position
What is resting on Deepak Chopra's nose?,glasses,0f69fc263a48807f919b50b853d2c1f9,0f69fc263a48807f919b50b853d2c1f9.jpg,Deepak Chopra| nose
Is this picture of Margaret Court in color?,no,c3098661477a7e46f87d3f229f608fbd,c3098661477a7e46f87d3f229f608fbd.jpg,picture| Margaret Court| color
What is the man on the left in this picture with Fabio Castro wearing on his head?,sunglasses,a8bde0ed60fdcf8d5f28bba3dc4153c1,6ecce40ab52b6ce1285ac7b1da24aba2.jpg,Fabio Castro| picture| man on the left| what he is wearing on his head
What is Christopher Dean wearing on his feet?,skates,616e967c1367be113949ab58e8a44e85,6999badd2ac247b75e4711f634e65328.jpg,Christopher Dean| wearing| feet
What color suit is Josh Groban wearing?,black,3e7945352b1a63f1c317ea55f7ebb335,3e7945352b1a63f1c317ea55f7ebb335.jpg,Josh Groban| color suit
How many different uniform options are available for the 2014 Montreal Alouettes season?,three,d77ab3de05854fff3d2741f546a96bc9,d77ab3de05854fff3d2741f546a96bc9.jpg,2014 Montreal Alouettes| uniform options| season
How many different jersey types were there during the 2014 Saskatchewan Roughriders season?,four,4ba4aa82aff79b11a3da6ef434192dfe,b96eb98b831d2398c040d75f938fb89d.jpg,2014 Saskatchewan Roughriders season| jersey types| number
"Aside from black and white, which other color adorns the uniforms worn duing the 2014 Calgary Stampeders season?",red,3f4c1ecbd1e562f944be1a53cf3af900,041bd2f8c04c361ac59882ac89dc45ff.jpg,Calgary Stampeders| uniforms| 2014 season| color
How many uniform options are shown here for the 2014 Hamilton Tiger-Cats season?,three,7057b6d34966071d3329ce670f1353a7,7057b6d34966071d3329ce670f1353a7.jpg,uniform options| 2014 Hamilton Tiger-Cats season
How many uniforms are associated with the 2014 Toronto Argonauts season?,three,3f380e7a3597b27d39a34a4eb485ae3d,5ce130c5933a639a4c3ebe8d7b5dbc43.jpg,uniforms| 2014 Toronto Argonauts season
What shape is the background image of the  Yes Boss (TV series) picture if the corners were flattened out?,square,89b66aa37193ab1bf3ef753ffaad88a8,89b66aa37193ab1bf3ef753ffaad88a8.jpg,background image| Yes Boss (TV series)| shape| corners flattened out
What does Beyoncé often hold in her hand while performing?,microphone,21d515705cceefea3f579fd281d07dbc,21d515705cceefea3f579fd281d07dbc.jpg,Beyoncé| performing| hand
How many men are seen here in this advertisement for the Screen Awards?,two,0bb28c519f83f502b8962d75652f7dab,0bb28c519f83f502b8962d75652f7dab.jpg,advertisement| Screen Awards| number of men
What gender is this person that is up for Filmfare Award for Best Director?,female,807bce8eee4f468277064705ca64a34d,ab5ab0cf63e1690083a9baa148338778.jpg,Filmfare Award| Best Director| gender
What type of apparel is Shah Rukh Khan wearing?,suit,55bba20dd5edce505910342b8affef05,55bba20dd5edce505910342b8affef05.jpg,Shah Rukh Khan| apparel
What solo part of nature is visible on this picture for Six Feet Under (TV series)?,tree,ce1be8ddb89742a246d26a0da2731e1e,ce1be8ddb89742a246d26a0da2731e1e.jpg,picture| Six Feet Under (TV series)| solo part of nature
What does Ted Walsh have on his face?,eyeglasses,9fadbf39d686a41f43d11dae1235938d,9fadbf39d686a41f43d11dae1235938d.jpg,Ted Walsh| face
How many flags are visible on the Six Flags Discovery Kingdom logo?,six,98404c6d34b84d9047e9826c6a29cf78,98404c6d34b84d9047e9826c6a29cf78.jpg,Six Flags Discovery Kingdom| logo| flags
"A statue in Richmond, Virginia features a man riding what type of animal?",horse,6678605c214548a9683bfcb502376e7b,3f1e9411579f5450b14ded1e7325ac54.jpg,"statue| Richmond, Virginia| man| animal"
"How many photos make up this collage of Raleigh, North Carolina?",eight,e32580c561d3c7595943e1dfd352807d,63a1d407e9f259f166652674bc5d5766.jpg,collage| Raleigh| North Carolina| photos
How many triangles are present on this flag the Scottish people use?,four,e25a874f17a66cf5530621b9d069d5a9,79975575f0522e089d2b79f8b55bd883.jpg,triangles| flag| Scottish people
What color is the inside of the text in the cosby show?,white,f38da8683114d82a2fc5aaa66447a4e9,f38da8683114d82a2fc5aaa66447a4e9.jpg,The Cosby Show| text color
Is the background to the Person of Interest (TV series) poster colored or colorless?,colorless,304283ec66ecfbd88cbae4e07d4922de,304283ec66ecfbd88cbae4e07d4922de.jpg,Person of Interest (TV series)| poster| background| colored| colorless
Are the little girl's eyes open or closed in this advertisement for Homeland (TV series)?,closed,b9343eb890f898f8a8b4d6d8709dcc89,b9343eb890f898f8a8b4d6d8709dcc89.jpg,little girl's eyes| advertisement| Homeland (TV series)
What color is the ring in the 2009 NFL season logo?,red,d19d1da052ddb481b4309b1f043390cd,0fd825da597e6205cc76de85905ec02a.jpg,2009 NFL season| logo| ring color
What color do both teams have in common in 2010 NFL season?,blue,fa414ac2db6b3677d27325e5f184b8e3,d472cf64bd333552e450f8006115216f.jpg,2010 NFL season| teams| common color
On which arm does the man have a tattoo in 2013 NFL season?,right,194c57196f762e916c790469e5b0abba,11e89fa9fccb374f26f1243e3c7151b0.jpg,man| tattoo| 2013 NFL season
What is this person from the 2016 NFL season wearing around his neck?,tie,1c7e8ec5983003dacd256feebd809d98,ac76d9a704dbd92cf03b32efbb7da48a.jpg,2016 NFL season| person| wearing around neck
What is Michael Schumacher wearing on his head?,hat,2f873d8e7e392d6a1b168b945ff9a1a8,2f873d8e7e392d6a1b168b945ff9a1a8.jpg,Michael Schumacher| wearing| head
What is Celine Dion wearing on her wrists?,bracelets,39b35178165c4a5e874d012773193712,39b35178165c4a5e874d012773193712.jpg,Celine Dion| wearing| wrists
What is Tom Okker wearing on the outside of his polo shirt?,sweater,a4d6a1387bd8606423136878e323380d,a0f1225bcd06ec4de4d7b6cfc6637bca.jpg,Tom Okker| wearing| polo shirt
What is  Valtteri Bottas wearing on his head?,cap,d1f85ffbdc248cdd8d0e161e1ddbd71e,d1f85ffbdc248cdd8d0e161e1ddbd71e.jpg,Valtteri Bottas| wearing| head
"What mode of transportation is featured in the upper right corner of this photo collage of Kansas City, Missouri?",train,7aeba59625f2943e29114281c0962823,e0e400fa90b216d838183dc0e5d58ad1.jpg,"photo collage| Kansas City, Missouri| mode of transportation| upper right corner"
"How many statues are shown in the bottom left picture of Rochester, New York?",one,82cc9731d44fec0bc2dbe85ef33acc9d,de4e3e50ae3b5f66487203246206e1bc.jpg,"statues| bottom left picture| Rochester, New York"
"What kind of body of water runs through Troy, New York?",river,af4395600fe137533092257516236124,5f6385b7d49c491e828b6f7edb5c857a.jpg,body of water| Troy| New York
How many photos make up this collage of Houston?,nine,8cde2f85b5d23b4b2eb5716e0d940023,8cde2f85b5d23b4b2eb5716e0d940023.jpg,collage| Houston| number of photos
What color are the flowers in the foreground of the San Francisco bridge?,yellow,c2044be7619dc8fa4fb7ff3956c91e94,c2044be7619dc8fa4fb7ff3956c91e94.jpg,flowers| foreground| San Francisco bridge
How many people are in the painting Rosalind (As You Like It)?,one,671f0c6d5e5d44768419cd5975030e50,671f0c6d5e5d44768419cd5975030e50.jpg,painting| Rosalind| As You Like It| number of people
What part of nature is surrounding St. Ann's Warehouse?,trees,b3545e799e30c8a87a59a55715812b8d,c412a87c86d2e864d967d525bfe808a5.jpg,St. Ann's Warehouse| nature surroundings
What color is the outer ring in the logo of Fajr Sepasi Shiraz F.C.?,yellow,066ac77766808eeda3a4015f2aa144ed,15b5124cbe84eafb230061aaa8dbc288.jpg,outer ring| logo| Fajr Sepasi Shiraz F.C.
Are the leaves purple in Rasht?,yes,d134fc0aa538c14f1e726fc0fb764aba,d134fc0aa538c14f1e726fc0fb764aba.jpg,leaves| purple| Rasht
How many uniform options from the 2013 San Francisco 49ers season include tan pants?,two,b90def2279986d3e905d72348725698a,115e9a9f892b51c87529447d327f54b3.PNG,2013 San Francisco 49ers season| uniform options| tan pants
What is the hand on the right in front of the microphone holding in his left hand in the 2013 Seattle Seahawks season?,trophy,a21c2bf551aa41f4311a819d9fc1f5d3,be29ca5b40f635e1fd42abec7481f24d.jpg,hand| right| microphone| left hand| 2013 Seattle Seahawks season
How many people are running the 400 metres race?,9,78536b542fda80b7e28370e03be1e791,360273e63e31c862e94fe3aa9e9d18d3.jpg,400 metres race| number of people
What is the man in the Hammer throw wearing around his waist?,belt,57d345acbfc636392d4656b685e216f4,a20f058b2e563877c6c45cec1e1afeac.jpg,Hammer throw| man| wearing| waist
Is public broadcasting available in rural areas?,yes,facaf8b3d5d8a8b05d5b50d494f1de79,86c0b5c683e48b980e0fb446e5f758e5.jpg,public broadcasting| rural areas
What type of person is on the Gerber Products Company logo?,baby,2471de79891ff90b88d604d980416897,2471de79891ff90b88d604d980416897.jpg,Gerber Products Company| logo| type of person
"Is the Ford building in Dearborn, Michigan over 5 stories tall?",yes,11c83f9255a2c44a05159e41095a7402,11c83f9255a2c44a05159e41095a7402.jpg,"Ford building| Dearborn, Michigan| over 5 stories tall"
What color teeth does Goldie have?,gold,7dadf89e87a976f4fce44e351de950a3,7dadf89e87a976f4fce44e351de950a3.jpg,Goldie| color teeth
What is in the ears of Fatboy Slim?,earbuds,1661f407d0c551a5a7e790f9de55ca22,1661f407d0c551a5a7e790f9de55ca22.jpg,Fatboy Slim| ears
What sport is Bobby Jones (golfer) engaged in?,golf,6423c206ed5d89bcabf4116fc792f3be,805c628ab2c4c8396f9c58ce1e2efc95.jpg,Bobby Jones| sport
What color is Billy Joel hair?,grey,02083fab499fc23081c1bec576785c13,02083fab499fc23081c1bec576785c13.jpg,Billy Joel| hair color
What is the man on the left holding in Pearl Jam?,guitar,147239f0f39254399cbd7291f16ceab0,147239f0f39254399cbd7291f16ceab0.jpg,man on the left| holding| Pearl Jam
Is Charlie Puth's hair combed or messy?,messy,195d66af95a1a0df57100eeaad9982a8,195d66af95a1a0df57100eeaad9982a8.jpg,Charlie Puth| hair| combed| messy
What shape is red in the BBC Radio 3 logo?,ciricle,8f5987661fa880bf8fc3e9283f53a055,8f5987661fa880bf8fc3e9283f53a055.jpg,BBC Radio 3| logo| shape| red
What color is the logo on the left side of the top Nico Hülkenberg is wearing?,white,a6efb89f9bb09b34cefce8fee9f5a0fd,a6efb89f9bb09b34cefce8fee9f5a0fd.jpg,logo| Nico Hülkenberg| top
What type of pattern is the background behind P. Susheela?,checkered,66eb4368e9ce2866d826f0a388113c90,f4ec9c0ddb259c6e7bb6b8ed1c8f970d.jpg,background| P. Susheela| pattern
What does P. B. Sreenivas have around his neck,scarf,6d712d90c4c93b4765319c9d52bcbb8c,994127ac63cd6e2e255dc6806e306503.jpg,P. B. Sreenivas| around his neck
What type of attack is featured on this article in The San Bernardino Sun?,terrorist,2c72e0cc361ed33645740b40f177171a,f6e8afb2fd16002d527cc6d2dfb73f34.jpg,attack| The San Bernardino Sun
Does Barak Feldman wear eyeglasses?,yes,15ddf62124806e670c4219310083a5a2,15ddf62124806e670c4219310083a5a2.jpg,Barak Feldman| eyeglasses
What is Rusty Wallace wearing over his eyes?,sunglasses,8efd7002c5e145a9a5f5cf5ab6eb19ae,7f9aeb9e7aa38a277904fbff85f44552.jpg,Rusty Wallace| wearing| eyes
What is Kevin Lepage wearing on his face?,sunglasses,e1625c89d733068a7587fe679cb111ba,21d518156cadb72a925cc173f55ef31e.jpg,Kevin Lepage| wearing| face
What is the person behind Dale Earnhardt holding and aiming at him?,camera,b78df266d185cefbd7f4ae8e6f17fabc,4f55fe3a8da7700dfab0b7ca3bdd9636.jpg,Dale Earnhardt| person| holding| aiming
How many people are on the poster for Home and Away?,two,3bf5208118cfdf42e939cd414eef192b,3bf5208118cfdf42e939cd414eef192b.jpg,poster| Home and Away| number of people
Is Peter Jackson bald headed?,no,10376342920dff778b4b100d38f8f2b7,10376342920dff778b4b100d38f8f2b7.jpg,Peter Jackson| bald headed
What is josephine baker doing with her fingers?,pointing,e580ab222a31d52bd4992d40dd1bf548,e580ab222a31d52bd4992d40dd1bf548.jpg,Josephine Baker| fingers
Does coronation street show the top or bottom of a building?,top,450b38ea4878892809b162629204f150,450b38ea4878892809b162629204f150.jpg,Coronation Street| top of a building| bottom of a building
Which hand does the man have tattoos on?,right,9e3f3aa95007f87a67976269fd37517f,6a73e2198d549c455521f8b4d038b1c4.jpg,man| tattoos| hand
"In the Chariots of Fire poster, what gender is the person seen in the upper right hand corner?",female,b4c86e43697c077ab6097e15e18ec5c6,b4c86e43697c077ab6097e15e18ec5c6.jpg,Chariots of Fire| poster| gender| person| upper right hand corner
